Opponent,Turns,Map,Avarage turn time
java GreedyBot2,65,maps/8planets/map2.txt,0
java GreedyBot2,40,maps/8planets/map1.txt,1
java GreedyBot2,47,maps/8planets/map1.txt,1
java GreedyBot2,76,maps/8planets/map2.txt,0
java GreedyBot5,16,maps/8planets/map1.txt,1
java GreedyBot5,12,maps/8planets/map2.txt,1
java GreedyBot5,12,maps/8planets/map3.txt,2
java GreedyBot5,27,maps/8planets/map1.txt,1
java GreedyBot5,29,maps/8planets/map3.txt,1
java GreedyBot5,17,maps/8planets/map2.txt,2
java GreedyBot6,13,maps/8planets/map3.txt,2
java GreedyBot6,11,maps/8planets/map2.txt,2
java GreedyBot6,12,maps/8planets/map1.txt,2
java GreedyBot6,11,maps/8planets/map1.txt,3
java GreedyBot6,12,maps/8planets/map2.txt,1
java GreedyBot6,12,maps/8planets/map3.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,1
java GreedyBot7,12,maps/8planets/map3.txt,1
java GreedyBot7,12,maps/8planets/map2.txt,2
java GreedyBot7,25,maps/8planets/map1.txt,1
java GreedyBot7,21,maps/8planets/map2.txt,1
java GreedyBot7,23,maps/8planets/map3.txt,1
java GreedyBot8,12,maps/8planets/map3.txt,2
java GreedyBot8,29,maps/8planets/map1.txt,1
java GreedyBot8,12,maps/8planets/map2.txt,2
java GreedyBot8,31,maps/8planets/map2.txt,1
java GreedyBot8,12,maps/8planets/map1.txt,1
java GreedyBot8,37,maps/8planets/map3.txt,0
java GreedyBot9,67,maps/8planets/map3.txt,0
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot9,12,maps/8planets/map2.txt,1
java GreedyBot9,29,maps/8planets/map1.txt,1
java GreedyBot9,12,maps/8planets/map3.txt,1
java GreedyBot10,13,maps/8planets/map2.txt,1
java GreedyBot10,13,maps/8planets/map3.txt,2
java GreedyBot10,11,maps/8planets/map1.txt,2
java GreedyBot10,12,maps/8planets/map3.txt,1
java GreedyBot10,12,maps/8planets/map2.txt,2
java GreedyBot10,12,maps/8planets/map1.txt,1
java GreedyBot11,12,maps/8planets/map1.txt,1
java GreedyBot11,13,maps/8planets/map2.txt,1
java GreedyBot11,11,maps/8planets/map1.txt,2
java GreedyBot11,13,maps/8planets/map3.txt,1
java GreedyBot11,12,maps/8planets/map2.txt,1
java GreedyBot11,12,maps/8planets/map3.txt,1
java GreedyBot12,73,maps/8planets/map3.txt,0
java GreedyBot12,26,maps/8planets/map1.txt,1
java GreedyBot12,29,maps/8planets/map2.txt,1
java GreedyBot13,31,maps/8planets/map2.txt,1
java GreedyBot13,83,maps/8planets/map3.txt,0
java GreedyBot14,13,maps/8planets/map3.txt,2
java GreedyBot14,11,maps/8planets/map2.txt,2
java GreedyBot14,12,maps/8planets/map3.txt,1
java GreedyBot14,12,maps/8planets/map1.txt,2
java GreedyBot14,11,maps/8planets/map1.txt,2
java GreedyBot14,12,maps/8planets/map2.txt,1
java GreedyBot15,11,maps/8planets/map1.txt,2
java GreedyBot15,13,maps/8planets/map3.txt,1
java GreedyBot15,12,maps/8planets/map2.txt,1
java GreedyBot15,12,maps/8planets/map1.txt,2
java GreedyBot15,12,maps/8planets/map3.txt,1
java GreedyBot15,11,maps/8planets/map2.txt,2
