Opponent,Turns,Map,Avarage turn time
java GreedyBot2,41,maps/8planets/map3.txt,0
java GreedyBot2,77,maps/8planets/map1.txt,0
java GreedyBot2,67,maps/8planets/map2.txt,0
java GreedyBot5,14,maps/8planets/map3.txt,1
java GreedyBot5,27,maps/8planets/map2.txt,1
java GreedyBot5,16,maps/8planets/map2.txt,1
java GreedyBot5,25,maps/8planets/map1.txt,1
java GreedyBot5,16,maps/8planets/map1.txt,1
java GreedyBot5,41,maps/8planets/map3.txt,1
java GreedyBot6,13,maps/8planets/map1.txt,2
java GreedyBot6,14,maps/8planets/map3.txt,2
java GreedyBot6,14,maps/8planets/map1.txt,1
java GreedyBot6,13,maps/8planets/map2.txt,1
java GreedyBot6,14,maps/8planets/map2.txt,1
java GreedyBot6,13,maps/8planets/map3.txt,2
java GreedyBot7,12,maps/8planets/map1.txt,2
java GreedyBot7,23,maps/8planets/map3.txt,1
java GreedyBot7,23,maps/8planets/map2.txt,1
java GreedyBot7,23,maps/8planets/map1.txt,1
java GreedyBot7,12,maps/8planets/map2.txt,1
java GreedyBot7,14,maps/8planets/map3.txt,2
java GreedyBot8,12,maps/8planets/map2.txt,1
java GreedyBot8,14,maps/8planets/map3.txt,2
java GreedyBot8,12,maps/8planets/map1.txt,1
java GreedyBot8,29,maps/8planets/map1.txt,1
java GreedyBot9,12,maps/8planets/map2.txt,1
java GreedyBot9,14,maps/8planets/map3.txt,1
java GreedyBot9,29,maps/8planets/map1.txt,1
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot9,67,maps/8planets/map3.txt,0
java GreedyBot10,12,maps/8planets/map2.txt,2
java GreedyBot10,13,maps/8planets/map3.txt,1
java GreedyBot10,11,maps/8planets/map2.txt,2
java GreedyBot10,11,maps/8planets/map1.txt,2
java GreedyBot10,14,maps/8planets/map3.txt,1
java GreedyBot10,12,maps/8planets/map1.txt,1
java GreedyBot11,11,maps/8planets/map2.txt,2
java GreedyBot11,11,maps/8planets/map1.txt,2
java GreedyBot11,12,maps/8planets/map1.txt,2
java GreedyBot11,13,maps/8planets/map3.txt,2
java GreedyBot11,14,maps/8planets/map3.txt,2
java GreedyBot11,12,maps/8planets/map2.txt,1
java GreedyBot12,68,maps/8planets/map1.txt,0
java GreedyBot13,45,maps/8planets/map3.txt,0
java GreedyBot14,14,maps/8planets/map3.txt,1
java GreedyBot14,13,maps/8planets/map1.txt,1
java GreedyBot14,13,maps/8planets/map2.txt,2
java GreedyBot14,14,maps/8planets/map1.txt,1
java GreedyBot14,14,maps/8planets/map2.txt,1
java GreedyBot14,13,maps/8planets/map3.txt,1
java GreedyBot15,14,maps/8planets/map1.txt,1
java GreedyBot15,14,maps/8planets/map2.txt,1
java GreedyBot15,13,maps/8planets/map1.txt,1
java GreedyBot15,14,maps/8planets/map3.txt,2
java GreedyBot15,13,maps/8planets/map2.txt,2
java GreedyBot15,13,maps/8planets/map3.txt,2
