Opponent,Turns,Map,Avarage turn time
java GreedyBot1,12,maps/8planets/map2.txt,2
java GreedyBot1,12,maps/8planets/map3.txt,2
java GreedyBot1,12,maps/8planets/map1.txt,2
java GreedyBot1,11,maps/8planets/map1.txt,2
java GreedyBot1,11,maps/8planets/map2.txt,2
java GreedyBot1,13,maps/8planets/map3.txt,1
java GreedyBot2,12,maps/8planets/map2.txt,2
java GreedyBot2,8,maps/8planets/map3.txt,2
java GreedyBot2,9,maps/8planets/map2.txt,2
java GreedyBot2,10,maps/8planets/map1.txt,3
java GreedyBot2,11,maps/8planets/map3.txt,1
java GreedyBot2,11,maps/8planets/map1.txt,2
java GreedyBot3,11,maps/8planets/map1.txt,1
java GreedyBot3,13,maps/8planets/map3.txt,1
java GreedyBot3,12,maps/8planets/map2.txt,2
java GreedyBot3,12,maps/8planets/map1.txt,1
java GreedyBot3,12,maps/8planets/map3.txt,2
java GreedyBot3,11,maps/8planets/map2.txt,1
java GreedyBot5,13,maps/8planets/map3.txt,2
java GreedyBot5,9,maps/8planets/map2.txt,2
java GreedyBot5,10,maps/8planets/map2.txt,2
java GreedyBot7,13,maps/8planets/map1.txt,1
java GreedyBot7,13,maps/8planets/map2.txt,1
java GreedyBot7,14,maps/8planets/map1.txt,1
java GreedyBot7,14,maps/8planets/map3.txt,1
java GreedyBot7,14,maps/8planets/map2.txt,1
java GreedyBot7,13,maps/8planets/map3.txt,2
java GreedyBot8,13,maps/8planets/map3.txt,1
java GreedyBot8,11,maps/8planets/map1.txt,1
java GreedyBot8,11,maps/8planets/map2.txt,2
java GreedyBot8,12,maps/8planets/map1.txt,2
java GreedyBot8,12,maps/8planets/map2.txt,2
java GreedyBot8,14,maps/8planets/map3.txt,2
java GreedyBot9,14,maps/8planets/map3.txt,1
java GreedyBot9,11,maps/8planets/map1.txt,1
java GreedyBot9,11,maps/8planets/map2.txt,1
java GreedyBot9,11,maps/8planets/map3.txt,1
java GreedyBot9,12,maps/8planets/map1.txt,2
java GreedyBot9,12,maps/8planets/map2.txt,2
java GreedyBot12,14,maps/8planets/map1.txt,1
java GreedyBot12,14,maps/8planets/map2.txt,1
java GreedyBot12,13,maps/8planets/map1.txt,1
java GreedyBot12,14,maps/8planets/map3.txt,1
java GreedyBot12,13,maps/8planets/map2.txt,2
java GreedyBot12,13,maps/8planets/map3.txt,1
java GreedyBot13,13,maps/8planets/map1.txt,2
java GreedyBot13,13,maps/8planets/map2.txt,1
java GreedyBot13,13,maps/8planets/map3.txt,1
java GreedyBot13,14,maps/8planets/map1.txt,2
java GreedyBot13,14,maps/8planets/map2.txt,1
java GreedyBot13,14,maps/8planets/map3.txt,1
